"","id","word_freq_make:         continuous.","word_freq_address:      continuous.","word_freq_all:          continuous.","word_freq_3d:           continuous.","word_freq_our:          continuous.","word_freq_over:         continuous.","word_freq_remove:       continuous.","word_freq_internet:     continuous.","word_freq_order:        continuous.","word_freq_mail:         continuous.","word_freq_receive:      continuous.","word_freq_will:         continuous.","word_freq_people:       continuous.","word_freq_report:       continuous.","word_freq_addresses:    continuous.","word_freq_free:         continuous.","word_freq_business:     continuous.","word_freq_email:        continuous.","word_freq_you:          continuous.","word_freq_credit:       continuous.","word_freq_your:         continuous.","word_freq_font:         continuous.","word_freq_000:          continuous.","word_freq_money:        continuous.","word_freq_hp:           continuous.","word_freq_hpl:          continuous.","word_freq_george:       continuous.","word_freq_650:          continuous.","word_freq_lab:          continuous.","word_freq_labs:         continuous.","word_freq_telnet:       continuous.","word_freq_857:          continuous.","word_freq_data:         continuous.","word_freq_415:          continuous.","word_freq_85:           continuous.","word_freq_technology:   continuous.","word_freq_1999:         continuous.","word_freq_parts:        continuous.","word_freq_pm:           continuous.","word_freq_direct:       continuous.","word_freq_cs:           continuous.","word_freq_meeting:      continuous.","word_freq_original:     continuous.","word_freq_project:      continuous.","word_freq_re:           continuous.","word_freq_edu:          continuous.","word_freq_table:        continuous.","word_freq_conference:   continuous.","char_freq_;:            continuous.","char_freq_(:            continuous.","char_freq_[:            continuous.","char_freq_!:            continuous.","char_freq_$:            continuous.","char_freq_#:            continuous.","capital_run_length_average: continuous.","capital_run_length_longest: continuous.","capital_run_length_total:   continuous.","isSpam"
"2380",2380,0,0,0.08,0,0.17,0,0,0.08,0.08,0,0,0.43,0.08,0,0,0,0,0,0,0,0,0,0.08,0,3.54,0,0,0,0,0,0,0,0,0,0,0.77,0.17,0,0,0,0,0.08,0,0.17,0,0,0,0.17,0.08,0.045,0,0,0.011,0,2.45,25,566,0
"2381",2381,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,1.5,0,0.75,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.369,0,0,0,0,2.032,10,63,0
"2382",2382,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,2.56,0,0,0,0,0,0,0.473,0,0,2.454,15,27,0
"2383",2383,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,2.02,0,0,0,1.01,0,2.02,1.01,0,0,0,0,0.188,0.376,0,0,2.31,15,67,0
"2384",2384,0,0,1.06,0,1.06,0,0,0,0,0,0,1.06,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,1.06,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,1.25,4,25,0
"2385",2385,0,0,0,0,0.54,0,0,0,0,1.63,0.54,0.54,0.54,0,0,0,0,0,2.18,0,1.09,0,0,0,1.09,0.54,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0,0,1.969,16,65,0
"2386",2386,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409,11,53,0
"2387",2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0.68,0.68,0,0,2.9,18,29,0
"2388",2388,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,1.12,0.56,0,0,0,0.181,0.09,0.181,0,0,4.5,34,153,0
"2389",2389,0,2.12,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,13,0
"2390",2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,1.88,0,0,0,0,0,0,0.366,0,0,2,15,28,0
"2391",2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0.229,0,0.114,0,0,1.8,17,36,0
"2392",2392,0.39,0,0,0,0.78,0.39,0,0,0,0,0,0.39,0,0,0,0,0,0,0.39,0,0.39,0,0,0,3.14,0.39,1.18,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.78,0,0.78,0.39,0,1.96,0.78,0,0.78,0,0,0,0.645,0.581,0,0.129,0,0,2.895,16,249,0
"2393",2393,0.05,0,0,0,0,0.1,0,0,0,0.1,0.05,0.48,0,0,0.05,0.21,0.1,0,1.62,0.05,1.08,0,0.21,0.05,2.05,0.48,0.05,0.16,0,0.16,0.27,0,0,0,0.21,0,0.27,0,0.16,0,0,0,0,0,0.05,0,0,0.1,0,0.289,0.015,0.062,0.046,0,2.007,32,1026,0
"2394",2394,0.06,0,0,0,0,0.12,0,0,0,0.12,0,0.19,0,0,0.06,0.19,0.12,0,1.74,0.06,1.23,0,0.25,0.06,2.26,0.38,0.06,0.19,0,0.19,0.32,0,0,0,0.25,0,0.32,0,0.19,0,0,0,0,0,0.06,0,0,0.12,0,0.33,0.018,0.064,0.055,0,2.024,25,897,0
"2395",2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.97,0,0,0,1.94,0.97,0,2.91,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,0,0,0,3.178,15,89,0
"2396",2396,0,0,0.85,0,1.36,0,0,0,0,0.17,0,0.34,0.17,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0,0,0,1.085,3,89,0
"2397",2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,3.7,0,0,0,0,0,0.689,0,0,0,1.888,5,17,0
"2398",2398,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0.74,0,0,0,0.74,0,0,0,0,0,0,1.49,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,140,0
"2399",2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,17,26,0
"2400",2400,0,0,0,0,1.92,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.96,0,0,0,0,1.92,0,0,0,0.96,0,0.96,0,0.96,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0.161,2.307,14,90,0
"2401",2401,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0.45,0,1.35,0,0,0,1.35,1.35,1.35,1.35,0.9,0.45,0.45,0.45,0,0.45,1.35,0.45,0.45,0,0.45,0.45,0,0.45,0.45,0,0.45,0,0,0,0,0.358,0.43,0,0,0.071,2.236,12,161,0
"2402",2402,0,0,0.36,0,0.73,0,0,0,0,0,0,0.36,0.18,0,0,0.36,0,0,1.28,0,0.36,0,0,0,0.36,1.28,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0.18,0,0.18,0,0,0,0.027,0,0,0.055,0,0,3.176,51,270,0
"2403",2403,1.03,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0.185,0,0.37,0,0,2.277,11,41,0
"2404",2404,0.72,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,1.407,6,38,0
"2405",2405,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,4.13,2.47,1.65,0.82,0.82,0.82,0.82,0.82,0,0.82,0.82,0.82,0,0,0,0.82,0,0,0,0,0.82,0,0,0,0,0.361,0,0.24,0,0,4.666,34,126,0
"2406",2406,0,0,0.34,0,0.34,0,0,0,0,0,0,0.34,0.34,0,0,0,0,0,0.34,0,0.34,0,0,0,0.34,0.69,0,0,0,0,0,0,0,0,0,0.34,1.04,0,0,0,0,0,0.34,0,0,0,0,0,0,0.149,0,0,0,0,2.35,14,188,0
"2407",2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0.24,0,0,2.833,12,68,0
"2408",2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,1.78,1.78,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,9,30,0
"2409",2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,3.472,28,125,0
"2410",2410,0,0,0,0,0,0,0,0,2.29,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,5.34,1.52,1.52,0.76,0.76,2.29,0.76,0.76,0,0.76,0.76,0.76,0,0,0.76,0.76,0,0,0,0,0.76,0,0,0,0,0.157,0,0,0,0,4.242,52,140,0
"2411",2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,1.5,4,18,0
"2412",2412,0.97,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,0,2.185,11,59,0
"2413",2413,0,0,0,0,0,0,0.46,0,0,0,0,0.46,0,0,0,0,0,0,0.46,0,0,0,0,0,0.46,0,0.92,0,0,0,0,0,2.3,0,0,0,0.92,0,0.92,0,0,0,0.92,0,0.46,0,0,0,0.163,0.163,0,0.163,0,0.081,2.343,13,150,0
"2414",2414,0,0,0,0,0.54,0.54,0,0,0,0,0,1.09,0,0,0,0,0,0,1.63,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0.299,0.199,0,0,0,0,1,1,14,0
"2415",2415,0,0.07,0.14,0,0.14,0.07,0,0,0,0,0,1.34,0.07,0.14,0,0,0.63,0,0.14,0,0,0,0.07,0,3.03,0,0,0,0,0,0,0,0,0,0,0.07,0.21,0,0,0,0,0,0,0,0,0,0,0,0.084,0.177,0,0,0,0,2.25,26,855,0
"2416",2416,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,21,0
"2417",2417,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,2.97,3.96,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,1.736,12,125,0
"2418",2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,4.47,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0
"2419",2419,0.53,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0.26,0,0.26,0,0,0,1.61,0.8,1.88,0.53,0.53,0.53,0.53,0.53,1.88,0.53,0.53,0.53,0.8,0,0.8,0.53,0,0,0.8,0,0.8,0,0,0,0,0.412,0,0.091,0,0,2.225,12,227,0
"2420",2420,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.158,0,0,0,4.393,33,145,0
"2421",2421,0.58,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0.58,0,0,0,0,0,1.76,1.17,1.76,0.58,0.58,0.58,0.58,0.58,1.76,0.58,0.58,0.58,0.58,0,0.58,0.58,0,0,0.58,0,0.58,0,0,0,0,0.414,0,0.103,0,0,2,12,94,0
"2422",2422,0.31,0.31,0.94,0,0,0.62,0,0,0,0,0,0.31,0,0,0,0,0,0,2.83,0,0.31,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0.31,0,0,0,0,0,0,0.096,0,0,2.368,45,180,0
"2423",2423,0.12,0,0.12,0,0.12,0.12,0,0,1.08,0,0,0.36,0,0,0,0,0,0,0.48,0,0.24,0,0,0,0.6,0.72,0.12,0,0,0,0,0,0.36,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.117,0.151,0.033,0,0.033,0,4.134,78,645,0
"2424",2424,0.05,0,0.1,0,0,0.1,0,0.05,0.49,0,0,0.27,0,0,0,0,0.38,0,0.21,0,0.1,0,0,0,0.49,0.54,0.05,0,0,0,0,0,0.38,0,0,0.38,0.21,0,0,0,0,0,0,0,0,0,0,0,0.308,0.136,0.078,0,0.014,0,3.715,107,1386,0
"2425",2425,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,0.216,0,0.216,2.166,6,39,0
"2426",2426,0.75,0,0.37,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,1.12,0,1.87,0,0,0,0.75,0.37,1.87,0.37,0.37,0.37,0.37,0.37,0,0.37,0.37,0.37,0.75,0,0.37,0.37,0,0,2.63,0,0.75,0,0,0,0,0.305,0,0.061,0,0,1.903,13,118,0
"2427",2427,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2,1.47,2.2,1.47,0.73,0.73,0.73,0,0.73,2.2,0.73,0.73,0,0.73,0.73,0,0.73,0.73,0,0.73,0,0,0,0,0.555,0.666,0,0,0.111,2.351,12,127,0
"2428",2428,0.68,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,1.37,0,2.06,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0.332,0,0,0,0,1.125,2,18,0
"2429",2429,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,1.12,0,1.12,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0.203,0,0.203,2.222,20,40,0
"2430",2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,6,17,0
"2431",2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0
"2432",2432,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0.57,0,0,2.87,0,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0.84,0,0,0,0.076,3.583,31,129,0
"2433",2433,0.24,0,0.49,0,0,0,0,0,0,0.24,0,0.24,0.24,0,0,0,0,0,1.23,0,0.24,0,0,0,0.24,0.24,0,0.49,0,0.24,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.029,0.119,0.119,0,0,0,3.574,75,336,0
"2434",2434,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0.564,0,0,1.818,9,20,0
"2435",2435,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.49,0,0.49,0,0,0,0,0.195,0,0.097,0,0,2.3,18,69,0
"2436",2436,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,3.4,0,0,0,0.68,0,0.086,0,0,0,0,1.41,5,79,0
"2437",2437,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,0.389,0,0,1.26,3,29,0
"2438",2438,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0.231,0,0.231,0,0,1.761,17,37,0
"2439",2439,0,0,0.79,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,2.38,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,0,0,0,1.09,3,24,0
"2440",2440,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0,0,0,1.071,2,15,0
"2441",2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
"2442",2442,0,0,0,0,1.28,0,0,0,1.28,0,0,0,0,1.28,0,0,0,0,1.28,0,0,0,0,0,2.56,1.28,1.28,1.28,1.28,1.28,1.28,1.28,0,1.28,1.28,1.28,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0.398,0,0,0,0,2.21,11,42,0
"2443",2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,2.54,0,0,0,1.69,0.84,1.69,1.69,0,0.84,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,1.777,11,64,0
"2444",2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0.3,0,0,0,0,0,1.611,5,29,0
"2445",2445,0.48,0,0,0,0.48,0,0,0,0,0,0,0,0.48,0,0,0,0,0,4.39,0,0,0,0,0,0.48,0,0.48,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0.085,0,0,0,0,1.275,3,37,0
"2446",2446,0.12,0,0.25,0,0,0,0,0.38,1.28,0,0,0.38,0,0,0,0,0,0,0.51,0,0.25,0,0,0,0.64,0.76,0.12,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.162,0.036,0,0.036,0,3.167,32,491,0
"2447",2447,0.08,0.08,0.25,0,0,0.25,0,0,0.76,0,0,0.25,0,0,0,0,0,0,0.33,0,0.16,0,0,0,0.5,0.59,0.08,0,0,0,0,0,0.42,0,0,0.25,0.08,0,0,0,0,0.08,0,0,0,0,0,0,0.148,0.136,0.045,0,0.022,0,3.995,55,807,0
"2448",2448,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,3.57,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,23,38,0
"2449",2449,0.24,0,0.12,0,0,0.12,0.24,0,0,0,0,0.37,0,0,0,0,0,0,0.86,0,0.24,0,0,0,1.24,0.62,0.49,0.24,0.24,0.24,0.24,0.24,0.37,0.24,0.24,0.24,0.24,0,0.24,0.24,0,0.12,0.24,0.86,0.24,0,0,0,0.018,0.297,0.055,0,0,0,1.801,13,227,0
"2450",2450,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,3.75,3,2.25,0.75,0.75,0.75,0.75,0.75,0,0.75,0.75,0.75,0.75,0,0.75,0.75,0,0.75,0.75,0,0.75,0,0,0,0,0.222,0,0,0,0,1.833,12,77,0
"2451",2451,0.1,0,0.21,0,0,0,0,0.21,0.31,0.1,0,1.06,0.21,0,0,0.1,0.21,0,0,0,0,0,0.21,0,3.5,0.1,0,0,0.1,0.1,0,0,0,0,0,0.21,0.21,0,0,0.1,0,0,0,0.21,0,0,0,0,0.043,0.143,0,0,0.057,0,2.409,23,571,0
"2452",2452,0,3.68,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0.61,0,1.22,0,0,0,1.22,0.61,3.06,0.61,0.61,0.61,0.61,0.61,0,0.61,0.61,0.61,1.84,0,0.61,0.61,0,0,1.84,0,1.84,0,0,0,0,0.189,0.094,0,0,0.094,2.283,13,169,0
"2453",2453,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0.27,0,0,1.5,4,30,0
"2454",2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,1.33,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0,0.211,0,0,1.38,4,29,0
"2455",2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0.48,0,0.48,0,0,0,0,0,0,0,0,0,0,0.057,0,0,0,0,6.526,83,248,0
"2456",2456,0.51,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,2.06,0,0.51,0,0,0,0,0,3.6,2.06,0,0,0,0.51,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,1.574,4,74,0
"2457",2457,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0.89,0,0,0,0,0,1.78,1.78,0,0.89,0,0,0,0,0,0,0.89,0.89,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0.537,0,0,0,0.268,2.292,12,94,0
"2458",2458,0,0,0,0,0,0.78,0,0,0,0,0,0.78,0,0,0,0,0,0,0.78,0,0,0,0,0,0.78,0.78,0,0.78,0,0,0,0,0,0,0.78,0.78,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0.451,0,0,0,0.112,2.714,22,133,0
"2459",2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,1.29,6.49,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.19,0,0,1.857,4,26,0
"2460",2460,0,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,1.75,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,1.75,0,1.75,0,0,0,0,0,0,0,0,0.286,1.826,13,42,0
"2461",2461,0,5.47,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,1.36,0,2.73,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,1.36,0,1.36,0,0,0,0,0,0,0,0,0.232,2.035,13,57,0
"2462",2462,0,0,0,0,0.87,0,0.87,0,0,0,0,0,0,0,0,2.63,0,0.87,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798,0.159,0,18.454,136,203,0
"2463",2463,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0.7,0,1.4,0,1.4,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0.266,0.066,0,0,0,18,200,378,0
"2464",2464,0.3,0,0.15,0,0,0.15,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0.75,0,0.3,0,0,0,0.75,0.3,0.3,0.15,0.15,0.15,0.15,0.15,0.45,0.15,0.15,0.15,0.15,0,0.15,0.15,0,0,0.15,0.75,0.15,0,0,0,0,0.328,0.046,0,0,0,1.703,12,155,0
"2465",2465,0.41,0,0.41,0,1.25,0,0.41,0,0,0.2,0,1.04,0.2,0,0,0.41,0.41,0,3.96,0,2.29,0,0.2,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.83,0,0,0,0,0.069,0,0.866,0.103,0,5.052,214,485,0
"2466",2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.32,0,0,0,0.32,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.54,0.108,0,0,0.054,3.787,28,375,0
"2467",2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,1.96,0,1.96,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,1.785,6,25,0
"2468",2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,1.461,5,19,0
"2469",2469,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,4.44,0,0,0,0,0,0,0,8.88,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,1.3,5,26,0
"2470",2470,0,0,0.7,0,0,0.14,0,0,0.28,0,0,3.08,0.14,0.28,0,0,0.14,0,0,0,0,0,0,0,0.98,0,0,0,0.14,0.14,0,0,0,0,0,0.7,0.28,0,0,0,0,0,0,0,0,0,0,0,0.054,0.199,0,0,0,0,1.82,18,304,0
